,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
25,2024-08-02 01:00:00,32599.223354697537,13611.93180412521,31170.71254257957,32599.223354697537,32599.223354697537,-10224.21219134051,-10224.21219134051,-10224.21219134051,-10697.804556652649,-10697.804556652649,-10697.804556652649,-108.7299251368833,-108.7299251368833,-108.7299251368833,1434.4919486005952,1434.4919486005952,1434.4919486005952,-852.1696581515756,-852.1696581515756,-852.1696581515756,0.0,0.0,0.0,22375.011163357027
26,2024-08-02 02:00:00,32599.34495067925,6582.130609785303,25498.095952753298,32599.34495067925,32599.34495067925,-16547.77947015601,-16547.77947015601,-16547.77947015601,-17095.98879330119,-17095.98879330119,-17095.98879330119,-114.90428332500959,-114.90428332500959,-114.90428332500959,1521.4802374653884,1521.4802374653884,1521.4802374653884,-858.3666309951975,-858.3666309951975,-858.3666309951975,0.0,0.0,0.0,16051.56548052324
27,2024-08-02 03:00:00,32599.466546660966,2550.4749884323505,20275.727683161018,32599.466546660966,32599.466546660966,-20570.37745592096,-20570.37745592096,-20570.37745592096,-21198.455293334657,-21198.455293334657,-21198.455293334657,-120.15337554028862,-120.15337554028862,-120.15337554028862,1612.817035247541,1612.817035247541,1612.817035247541,-864.5858222935577,-864.5858222935577,-864.5858222935577,0.0,0.0,0.0,12029.089090740006
28,2024-08-02 04:00:00,32599.58814264267,3463.294922192202,20827.366394261877,32599.58814264267,32599.58814264267,-20475.00143672382,-20475.00143672382,-20475.00143672382,-21188.543367661183,-21188.543367661183,-21188.543367661183,-124.4388739457148,-124.4388739457148,-124.4388739457148,1708.8078037344337,1708.8078037344337,1708.8078037344337,-870.8269988513556,-870.8269988513556,-870.8269988513556,0.0,0.0,0.0,12124.586705918853
29,2024-08-02 05:00:00,32599.709738624388,7975.8924919967,25862.356748593993,32599.709738624388,32599.709738624388,-15966.277680733236,-15966.277680733236,-15966.277680733236,-16771.163531188762,-16771.163531188762,-16771.163531188762,-127.72962724743067,-127.72962724743067,-127.72962724743067,1809.7054044845868,1809.7054044845868,1809.7054044845868,-877.0899267816302,-877.0899267816302,-877.0899267816302,0.0,0.0,0.0,16633.43205789115
30,2024-08-02 06:00:00,32599.8313346061,14684.125920068534,32597.712556712693,32599.8313346061,32599.8313346061,-8746.700430429704,-8746.700430429704,-8746.700430429704,-9649.02671856624,-9649.02671856624,-9649.02671856624,-130.0018207749982,-130.0018207749982,-130.0018207749982,1915.702480430896,1915.702480430896,1915.702480430896,-883.3743715193626,-883.3743715193626,-883.3743715193626,0.0,0.0,0.0,23853.130904176396
31,2024-08-02 07:00:00,32599.952930587813,21592.657475438093,40224.67078146699,32599.952930587813,32599.952930587813,-1670.778456307388,-1670.778456307388,-1670.778456307388,-2676.7836520082146,-2676.7836520082146,-2676.7836520082146,-131.23908426051705,-131.23908426051705,-131.23908426051705,2026.9243777905838,2026.9243777905838,2026.9243777905838,-889.6800978292422,-889.6800978292422,-889.6800978292422,0.0,0.0,0.0,30929.174474280426
32,2024-08-02 08:00:00,32600.074526569522,27057.616151905364,43883.399021094745,32600.074526569522,32600.074526569522,2903.207755309738,2903.207755309738,2903.207755309738,1787.2244532353584,1787.2244532353584,1787.2244532353584,-131.4325468186895,-131.4325468186895,-131.4325468186895,2143.4227187105284,2143.4227187105284,2143.4227187105284,-896.0068698174584,-896.0068698174584,-896.0068698174584,0.0,0.0,0.0,35503.28228187926
33,2024-08-02 09:00:00,32600.196122551235,28553.747419292657,46152.25049000016,32600.196122551235,32600.196122551235,4380.381505061479,4380.381505061479,4380.381505061479,3148.1470673773288,3148.1470673773288,3148.1470673773288,-130.5808389922031,-130.5808389922031,-130.5808389922031,2265.169727620025,2265.169727620025,2265.169727620025,-902.354450943671,-902.354450943671,-902.354450943671,0.0,0.0,0.0,36980.577627612714
34,2024-08-02 10:00:00,32600.317718532944,27268.118557611648,45325.93070693189,32600.317718532944,32600.317718532944,3937.0373109898096,3937.0373109898096,3937.0373109898096,2582.3965504160137,2582.3965504160137,2582.3965504160137,-128.69004212355054,-128.69004212355054,-128.69004212355054,2392.0534067245544,2392.0534067245544,2392.0534067245544,-908.7226040272074,-908.7226040272074,-908.7226040272074,0.0,0.0,0.0,36537.355029522754
35,2024-08-02 11:00:00,32600.439314514657,28004.245233458612,44948.910916561545,32600.439314514657,32600.439314514657,3401.05138384506,3401.05138384506,3401.05138384506,1918.062414682403,1918.062414682403,1918.062414682403,-125.77358566184643,-125.77358566184643,-125.77358566184643,2523.8736460893397,2523.8736460893397,2523.8736460893397,-915.1110912648363,-915.1110912648363,-915.1110912648363,0.0,0.0,0.0,36001.49069835972
36,2024-08-02 12:00:00,32600.56091049637,27646.84995499176,44880.2451963996,32600.56091049637,32600.56091049637,3971.344365356117,3971.344365356117,3971.344365356117,2354.3767897941934,2354.3767897941934,2354.3767897941934,-121.85209341883498,-121.85209341883498,-121.85209341883498,2660.339343216862,2660.339343216862,2660.339343216862,-921.5196742361034,-921.5196742361034,-921.5196742361034,0.0,0.0,0.0,36571.905275852485
37,2024-08-02 13:00:00,32600.682506478082,29310.583899160978,46916.74682742524,32600.682506478082,32600.682506478082,5712.5988454049475,5712.5988454049475,5712.5988454049475,3956.4335443612736,3956.4335443612736,3956.4335443612736,-116.9531801104037,-116.9531801104037,-116.9531801104037,2801.0665950695625,2801.0665950695625,2801.0665950695625,-927.9481139154847,-927.9481139154847,-927.9481139154847,0.0,0.0,0.0,38313.28135188303
38,2024-08-02 14:00:00,32600.80410245979,32282.188003832824,50349.71849927045,32600.80410245979,32600.80410245979,7981.154556934473,7981.154556934473,7981.154556934473,6081.083914538061,6081.083914538061,6081.083914538061,-111.1111998942567,-111.1111998942567,-111.1111998942567,2945.578012974925,2945.578012974925,2945.578012974925,-934.3961706842588,-934.3961706842588,-934.3961706842588,0.0,0.0,0.0,40581.958659394266
39,2024-08-02 15:00:00,32600.925698441504,33980.01750411193,51476.029250286025,32600.925698441504,32600.925698441504,10168.849821627267,10168.849821627267,10168.849821627267,8120.777177837715,8120.777177837715,8120.777177837715,-104.36694894465941,-104.36694894465941,-104.36694894465941,3093.303197074095,3093.303197074095,3093.303197074095,-940.8636043398856,-940.8636043398856,-940.8636043398856,0.0,0.0,0.0,42769.77552006877
40,2024-08-02 16:00:00,32601.04729442322,35690.353729938965,53453.00984268136,32601.04729442322,32601.04729442322,12057.361159143542,12057.361159143542,12057.361159143542,9857.898264902726,9857.898264902726,9857.898264902726,-96.76732441972071,-96.76732441972071,-96.76732441972071,3243.5803927699326,3243.5803927699326,3243.5803927699326,-947.3501741093986,-947.3501741093986,-947.3501741093986,0.0,0.0,0.0,44658.408453566764
41,2024-08-02 17:00:00,32601.16889040493,37234.54401354544,55056.880279398785,32601.16889040493,32601.16889040493,13623.354599170527,13623.354599170527,13623.354599170527,11269.915842960932,11269.915842960932,11269.915842960932,-88.36494249807997,-88.36494249807997,-88.36494249807997,3395.6593373624282,3395.6593373624282,3395.6593373624282,-953.8556386547538,-953.8556386547538,-953.8556386547538,0.0,0.0,0.0,46224.523489575455
42,2024-08-02 18:00:00,32601.290486386642,38530.1788429772,55540.96180811475,32601.290486386642,32601.290486386642,14701.013373700189,14701.013373700189,14701.013373700189,12191.905558191458,12191.905558191458,12191.905558191458,-79.2177183925246,-79.2177183925246,-79.2177183925246,3548.705289991882,3548.705289991882,3548.705289991882,-960.3797560906271,-960.3797560906271,-960.3797560906271,0.0,0.0,0.0,47302.30386008683
43,2024-08-02 19:00:00,32601.412082368355,39416.7953028287,56286.167308678974,32601.412082368355,32601.412082368355,14942.26725503651,14942.26725503651,14942.26725503651,12276.773727908227,12276.773727908227,12276.773727908227,-69.38841160183483,-69.38841160183483,-69.38841160183483,3701.804222721364,3701.804222721364,3701.804222721364,-966.9222839912456,-966.9222839912456,-966.9222839912456,0.0,0.0,0.0,47543.679337404865
44,2024-08-02 20:00:00,32601.533678350068,38503.62393790671,55522.01571939908,32601.533678350068,32601.533678350068,14072.782091466257,14072.782091466257,14072.782091466257,11251.240073958794,11251.240073958794,11251.240073958794,-58.944139787968204,-58.944139787968204,-58.944139787968204,3853.969136695074,3853.969136695074,3853.969136695074,-973.4829793996441,-973.4829793996441,-973.4829793996441,0.0,0.0,0.0,46674.31576981633
