,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,23996.598843920256,13990.339081164582,21714.88809928695,23996.598843920256,23996.598843920256,-5949.056019950341,-5949.056019950341,-5949.056019950341,-185.72337006144318,-185.72337006144318,-185.72337006144318,-6163.82836463324,-6163.82836463324,-6163.82836463324,-5.95508252093783,-5.95508252093783,-5.95508252093783,-6163.82836463324,-6163.82836463324,-6163.82836463324,-11.024748462149999,-11.024748462149999,-11.024748462149999,417.47554572743076,417.47554572743076,417.47554572743076,0.0,0.0,0.0,18047.542823969914
1,2024-08-01 01:00:00,23996.639427578033,8005.787063371077,15234.839346577002,23996.639427578033,23996.639427578033,-12114.494811956267,-12114.494811956267,-12114.494811956267,-660.2089932349477,-660.2089932349477,-660.2089932349477,-11850.197474244193,-11850.197474244193,-11850.197474244193,-10.72952047418795,-10.72952047418795,-10.72952047418795,-11850.197474244193,-11850.197474244193,-11850.197474244193,-3.6946434102348014,-3.6946434102348014,-3.6946434102348014,410.3358194072968,410.3358194072968,410.3358194072968,0.0,0.0,0.0,11882.144615621766
2,2024-08-01 02:00:00,23996.68001123581,4528.839153300783,12300.246625012196,23996.68001123581,23996.68001123581,-15671.386571720112,-15671.386571720112,-15671.386571720112,-1116.5872688694014,-1116.5872688694014,-1116.5872688694014,-14945.953565647587,-14945.953565647587,-14945.953565647587,-15.56611455776852,-15.56611455776852,-15.56611455776852,-14945.953565647587,-14945.953565647587,-14945.953565647587,3.5486124484636083,3.5486124484636083,3.5486124484636083,403.1717649061825,403.1717649061825,403.1717649061825,0.0,0.0,0.0,8325.293439515699
3,2024-08-01 03:00:00,23996.720594893584,2722.4504481255035,10312.975632758486,23996.720594893584,23996.720594893584,-17379.141640100992,-17379.141640100992,-17379.141640100992,-1417.9314029083341,-1417.9314029083341,-1417.9314029083341,-16347.466693557692,-16347.466693557692,-16347.466693557692,-20.39172754036056,-20.39172754036056,-20.39172754036056,-16347.466693557692,-16347.466693557692,-16347.466693557692,10.66448633047475,10.66448633047475,10.66448633047475,395.9836975749193,395.9836975749193,395.9836975749193,0.0,0.0,0.0,6617.578954792592
4,2024-08-01 04:00:00,23996.76117855136,4041.802068855143,11249.369536245553,23996.76117855136,23996.76117855136,-16446.92550277542,-16446.92550277542,-16446.92550277542,-1445.6621084005128,-1445.6621084005128,-1445.6621084005128,-15382.516850318438,-15382.516850318438,-15382.516850318438,-25.13353203584903,-25.13353203584903,-25.13353203584903,-15382.516850318438,-15382.516850318438,-15382.516850318438,17.615054542634173,17.615054542634173,17.615054542634173,388.7719334367449,388.7719334367449,388.7719334367449,0.0,0.0,0.0,7549.835675775943
5,2024-08-01 05:00:00,23996.801762209136,6295.764222198848,13965.648316778605,23996.801762209136,23996.801762209136,-13989.13003465768,-13989.13003465768,-13989.13003465768,-1178.730199137748,-1178.730199137748,-1178.730199137748,-13186.582816407405,-13186.582816407405,-13186.582816407405,-29.71954721419785,-29.71954721419785,-29.71954721419785,-13186.582816407405,-13186.582816407405,-13186.582816407405,24.36573893205182,24.36573893205182,24.36573893205182,381.53678916961775,381.53678916961775,381.53678916961775,0.0,0.0,0.0,10007.671727551455
6,2024-08-01 06:00:00,23996.842345866917,11940.776962825756,19461.983709093034,23996.842345866917,23996.842345866917,-8203.627243382962,-8203.627243382962,-8203.627243382962,-723.31519408721,-723.31519408721,-723.31519408721,-7851.397456088869,-7851.397456088869,-7851.397456088869,-34.07916794807291,-34.07916794807291,-34.07916794807291,-7851.397456088869,-7851.397456088869,-7851.397456088869,30.885992654076407,30.885992654076407,30.885992654076407,374.27858208711365,374.27858208711365,374.27858208711365,0.0,0.0,0.0,15793.215102483955
7,2024-08-01 07:00:00,23996.88292952469,20086.810710034482,27460.874382589387,23996.88292952469,23996.88292952469,-126.78957452932514,-126.78957452932514,-126.78957452932514,-261.57705625694695,-261.57705625694695,-261.57705625694695,-231.21639018422553,-231.21639018422553,-231.21639018422553,-38.1436826784029,-38.1436826784029,-38.1436826784029,-231.21639018422553,-231.21639018422553,-231.21639018422553,37.149924457149204,37.149924457149204,37.149924457149204,366.9976301331013,366.9976301331013,366.9976301331013,0.0,0.0,0.0,23870.093354995366
8,2024-08-01 08:00:00,23996.923513182468,26953.365524968307,34446.16063644463,23996.923513182468,23996.923513182468,6813.147714718587,6813.147714718587,6813.147714718587,50.01123944908546,50.01123944908546,50.01123944908546,6402.1521482198405,6402.1521482198405,6402.1521482198405,-41.84677635768025,-41.84677635768025,-41.84677635768025,6402.1521482198405,6402.1521482198405,6402.1521482198405,43.13685154544988,43.13685154544988,43.13685154544988,359.69425186189164,359.69425186189164,359.69425186189164,0.0,0.0,0.0,30810.071227901055
9,2024-08-01 09:00:00,23996.964096840245,24334.157785312516,31733.86876157776,23996.964096840245,23996.964096840245,4040.323226416534,4040.323226416534,4040.323226416534,161.75627216736913,161.75627216736913,161.75627216736913,3522.4914307257354,3522.4914307257354,3522.4914307257354,-45.125014930811474,-45.125014930811474,-45.125014930811474,3522.4914307257354,3522.4914307257354,3522.4914307257354,48.8317720316773,48.8317720316773,48.8317720316773,352.368766422563,352.368766422563,352.368766422563,0.0,0.0,0.0,28037.28732325678
