,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,23796.08325623771,13095.789119428968,22459.96370291324,23796.08325623771,23796.08325623771,-5822.207227152078,-5822.207227152078,-5822.207227152078,-358.8337828988696,-358.8337828988696,-358.8337828988696,-5700.09637671606,-5700.09637671606,-5700.09637671606,-33.04678525738395,-33.04678525738395,-33.04678525738395,-5700.09637671606,-5700.09637671606,-5700.09637671606,-14.079396245702585,-14.079396245702585,-14.079396245702585,283.84911396593816,283.84911396593816,283.84911396593816,0.0,0.0,0.0,17973.876029085633
1,2024-08-01 01:00:00,23796.096581066784,7142.946719178003,16628.08438798931,23796.096581066784,23796.096581066784,-11878.834456835983,-11878.834456835983,-11878.834456835983,-1030.931451340267,-1030.931451340267,-1030.931451340267,-11082.206833936109,-11082.206833936109,-11082.206833936109,-38.564984022293615,-38.564984022293615,-38.564984022293615,-11082.206833936109,-11082.206833936109,-11082.206833936109,-4.307809363221439,-4.307809363221439,-4.307809363221439,277.17662182590806,277.17662182590806,277.17662182590806,0.0,0.0,0.0,11917.262124230801
2,2024-08-01 02:00:00,23796.10990589585,3961.990835655968,13054.114191159319,23796.10990589585,23796.10990589585,-15475.864787102997,-15475.864787102997,-15475.864787102997,-1694.8473623276634,-1694.8473623276634,-1694.8473623276634,-14012.319338307962,-14012.319338307962,-14012.319338307962,-44.56194769923823,-44.56194769923823,-44.56194769923823,-14012.319338307962,-14012.319338307962,-14012.319338307962,5.390136298756002,5.390136298756002,5.390136298756002,270.4737249331084,270.4737249331084,270.4737249331084,0.0,0.0,0.0,8320.245118792853
3,2024-08-01 03:00:00,23796.123230724916,1948.406757307503,11417.127119961156,23796.123230724916,23796.123230724916,-17256.836776922544,-17256.836776922544,-17256.836776922544,-2145.7135343725963,-2145.7135343725963,-2145.7135343725963,-15338.84217146471,-15338.84217146471,-15338.84217146471,-50.97874890357317,-50.97874890357317,-50.97874890357317,-15338.84217146471,-15338.84217146471,-15338.84217146471,14.956968962620122,14.956968962620122,14.956968962620122,263.74070885571416,263.74070885571416,263.74070885571416,0.0,0.0,0.0,6539.286453802371
4,2024-08-01 04:00:00,23796.13655555398,2899.571473273702,12036.516340195394,23796.13655555398,23796.13655555398,-16393.195846760293,-16393.195846760293,-16393.195846760293,-2191.2350563795762,-2191.2350563795762,-2191.2350563795762,-14425.523577141845,-14425.523577141845,-14425.523577141845,-57.75376784196826,-57.75376784196826,-57.75376784196826,-14425.523577141845,-14425.523577141845,-14425.523577141845,24.33869440987229,24.33869440987229,24.33869440987229,256.9778601932233,256.9778601932233,256.9778601932233,0.0,0.0,0.0,7402.940708793689
5,2024-08-01 05:00:00,23796.149880383047,5318.2145857361575,14278.529699211758,23796.149880383047,23796.149880383047,-13914.256181718056,-13914.256181718056,-13914.256181718056,-1786.0176749555994,-1786.0176749555994,-1786.0176749555994,-12347.086652021699,-12347.086652021699,-12347.086652021699,-64.82314413230652,-64.82314413230652,-64.82314413230652,-12347.086652021699,-12347.086652021699,-12347.086652021699,33.48582283138283,33.48582283138283,33.48582283138283,250.1854665601653,250.1854665601653,250.1854665601653,0.0,0.0,0.0,9881.893698664991
6,2024-08-01 06:00:00,23796.163205212117,10952.292952963211,20136.16321858227,23796.163205212117,23796.163205212117,-8172.193241643993,-8172.193241643993,-8172.193241643993,-1088.4208659965307,-1088.4208659965307,-1088.4208659965307,-7297.36927253518,-7297.36927253518,-7297.36927253518,-72.12124347541994,-72.12124347541994,-72.12124347541994,-7297.36927253518,-7297.36927253518,-7297.36927253518,42.35432379482578,42.35432379482578,42.35432379482578,243.36381656831196,243.36381656831196,243.36381656831196,0.0,0.0,0.0,15623.969963568125
7,2024-08-01 07:00:00,23796.176530041183,18816.869311278824,27975.461948714983,23796.176530041183,23796.176530041183,-258.6013357216537,-258.6013357216537,-258.6013357216537,-381.5212048765168,-381.5212048765168,-381.5212048765168,-84.9186893683064,-84.9186893683064,-84.9186893683064,-79.58113574528285,-79.58113574528285,-79.58113574528285,-84.9186893683064,-84.9186893683064,-84.9186893683064,50.90649444574744,50.90649444574744,50.90649444574744,236.51319982270508,236.51319982270508,236.51319982270508,0.0,0.0,0.0,23537.57519431953
8,2024-08-01 08:00:00,23796.18985487025,25339.590102192527,35121.21098114181,23796.18985487025,23796.18985487025,6487.513822580455,6487.513822580455,6487.513822580455,92.38285479737156,92.38285479737156,92.38285479737156,6193.520414557821,6193.520414557821,6193.520414557821,-87.13508096943607,-87.13508096943607,-87.13508096943607,6193.520414557821,6193.520414557821,6193.520414557821,59.111727291278584,59.111727291278584,59.111727291278584,229.63390690341987,229.63390690341987,229.63390690341987,0.0,0.0,0.0,30283.703677450703
9,2024-08-01 09:00:00,23796.203179699314,23306.05208107736,32232.715445476286,23796.203179699314,23796.203179699314,3925.9098593076183,3925.9098593076183,3925.9098593076183,263.0107431983514,263.0107431983514,263.0107431983514,3467.940741111123,3467.940741111123,3467.940741111123,-94.71501962347595,-94.71501962347595,-94.71501962347595,3467.940741111123,3467.940741111123,3467.940741111123,66.94716527088832,66.94716527088832,66.94716527088832,222.7262293507316,222.7262293507316,222.7262293507316,0.0,0.0,0.0,27722.113039006934
