,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,24386.806213530475,14943.111621860702,22180.719328296793,24386.806213530475,24386.806213530475,-5875.814579691774,-5875.814579691774,-5875.814579691774,-187.7435378114526,-187.7435378114526,-187.7435378114526,-6176.853701100208,-6176.853701100208,-6176.853701100208,13.194884352201708,13.194884352201708,13.194884352201708,-6176.853701100208,-6176.853701100208,-6176.853701100208,-12.086324496151004,-12.086324496151004,-12.086324496151004,487.6740993638366,487.6740993638366,487.6740993638366,0.0,0.0,0.0,18510.9916338387
1,2024-08-01 01:00:00,24386.922084937447,8288.1206006438,16043.242244781508,24386.922084937447,24386.922084937447,-12039.449180691832,-12039.449180691832,-12039.449180691832,-658.5695927497977,-658.5695927497977,-658.5695927497977,-11865.171741688468,-11865.171741688468,-11865.171741688468,8.550268951948844,8.550268951948844,8.550268951948844,-11865.171741688468,-11865.171741688468,-11865.171741688468,-4.9582813903955625,-4.9582813903955625,-4.9582813903955625,480.70016618488086,480.70016618488086,480.70016618488086,0.0,0.0,0.0,12347.472904245615
2,2024-08-01 02:00:00,24387.037956344422,4899.61045840504,12613.58095125839,24387.037956344422,24387.037956344422,-15593.77163281266,-15593.77163281266,-15593.77163281266,-1111.3749506737881,-1111.3749506737881,-1111.3749506737881,-14961.988864275103,-14961.988864275103,-14961.988864275103,3.793736320707052,3.793736320707052,3.793736320707052,-14961.988864275103,-14961.988864275103,-14961.988864275103,2.0966168341412055,2.0966168341412055,2.0966168341412055,473.7018289813829,473.7018289813829,473.7018289813829,0.0,0.0,0.0,8793.266323531761
3,2024-08-01 03:00:00,24387.153827751397,3222.8975794306925,10825.423609677824,24387.153827751397,24387.153827751397,-17299.78946721023,-17299.78946721023,-17299.78946721023,-1410.5230403169112,-1410.5230403169112,-1410.5230403169112,-16363.982343055408,-16363.982343055408,-16363.982343055408,-1.0018448223888907,-1.0018448223888907,-1.0018448223888907,-16363.982343055408,-16363.982343055408,-16363.982343055408,9.038360533559432,9.038360533559432,9.038360533559432,466.67940045091984,466.67940045091984,466.67940045091984,0.0,0.0,0.0,7087.364360541167
4,2024-08-01 04:00:00,24387.269699158373,4355.293383975619,11809.529316646876,24387.269699158373,24387.269699158373,-16366.952605685117,-16366.952605685117,-16366.952605685117,-1437.9497618691785,-1437.9497618691785,-1437.9497618691785,-15398.701775481384,-15398.701775481384,-15398.701775481384,-5.763672092488607,-5.763672092488607,-5.763672092488607,-15398.701775481384,-15398.701775481384,-15398.701775481384,15.82940978830945,15.82940978830945,15.82940978830945,459.63319396962254,459.63319396962254,459.63319396962254,0.0,0.0,0.0,8020.317093473255
5,2024-08-01 05:00:00,24387.385570565344,6783.483992470936,14260.7419912149,24387.385570565344,24387.385570565344,-13909.423711164769,-13909.423711164769,-13909.423711164769,-1171.988003821333,-1171.988003821333,-1171.988003821333,-13202.015112998355,-13202.015112998355,-13202.015112998355,-10.419545515291299,-10.419545515291299,-10.419545515291299,-13202.015112998355,-13202.015112998355,-13202.015112998355,22.435427595579057,22.435427595579057,22.435427595579057,452.5635235746309,452.5635235746309,452.5635235746309,0.0,0.0,0.0,10477.961859400575
6,2024-08-01 06:00:00,24387.501441972323,12504.603159613449,20145.77940883406,24387.501441972323,24387.501441972323,-8123.290128303599,-8123.290128303599,-8123.290128303599,-717.6872131762019,-717.6872131762019,-717.6872131762019,-7865.001185483782,-7865.001185483782,-7865.001185483782,-14.8983975202782,-14.8983975202782,-14.8983975202782,-7865.001185483782,-7865.001185483782,-7865.001185483782,28.825963931455625,28.825963931455625,28.825963931455625,445.47070394520813,445.47070394520813,445.47070394520813,0.0,0.0,0.0,16264.211313668724
7,2024-08-01 07:00:00,24387.617313379295,20488.9494700984,28058.538655217442,24387.617313379295,24387.617313379295,-44.58084859440588,-44.58084859440588,-44.58084859440588,-256.5717667164734,-256.5717667164734,-256.5717667164734,-242.20839905137262,-242.20839905137262,-242.20839905137262,-19.13081313176652,-19.13081313176652,-19.13081313176652,-242.20839905137262,-242.20839905137262,-242.20839905137262,34.97507990784049,34.97507990784049,34.97507990784049,438.3550503973661,438.3550503973661,438.3550503973661,0.0,0.0,0.0,24343.036464784887
8,2024-08-01 08:00:00,24387.73318478627,27615.820472325326,34932.81648604735,24387.73318478627,24387.73318478627,6897.054559695852,6897.054559695852,6897.054559695852,54.59167305664277,54.59167305664277,54.59167305664277,6393.433642387615,6393.433642387615,6393.433642387615,-23.04953670487594,-23.04953670487594,-23.04953670487594,6393.433642387615,6393.433642387615,6393.433642387615,40.8619020922341,40.8619020922341,40.8619020922341,431.2168788642369,431.2168788642369,431.2168788642369,0.0,0.0,0.0,31284.78774448212
9,2024-08-01 09:00:00,24387.849056193245,24654.44411037472,32435.02487434497,24387.849056193245,24387.849056193245,4122.128531664424,4122.128531664424,4122.128531664424,165.40493177451955,165.40493177451955,165.40493177451955,3512.785957662176,3512.785957662176,3512.785957662176,-26.589961644417603,-26.589961644417603,-26.589961644417603,3512.785957662176,3512.785957662176,3512.785957662176,46.47109799164216,46.47109799164216,46.47109799164216,424.05650588050406,424.05650588050406,424.05650588050406,0.0,0.0,0.0,28509.97758785767
10,2024-08-01 10:00:00,24387.96492760022,21944.098585928037,29579.534643751915,24387.96492760022,24387.96492760022,1339.8679461100346,1339.8679461100346,1339.8679461100346,138.91296935399546,138.91296935399546,138.91296935399546,761.9780630897898,761.9780630897898,761.9780630897898,-29.69059968893181,-29.69059968893181,-29.69059968893181,761.9780630897898,761.9780630897898,761.9780630897898,51.793264782613846,51.793264782613846,51.793264782613846,416.8742485725671,416.8742485725671,416.8742485725671,0.0,0.0,0.0,25727.832873710257
