,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,23910.800110490236,13871.19670874487,22763.101841368105,23910.800110490236,23910.800110490236,-5693.931517690637,-5693.931517690637,-5693.931517690637,-340.4144009828804,-340.4144009828804,-340.4144009828804,-5750.704683240708,-5750.704683240708,-5750.704683240708,-8.843652904718262,-8.843652904718262,-8.843652904718262,-5750.704683240708,-5750.704683240708,-5750.704683240708,-2.867162068106887,-2.867162068106887,-2.867162068106887,408.8983815057758,408.8983815057758,408.8983815057758,0.0,0.0,0.0,18216.868592799598
1,2024-08-01 01:00:00,23910.830235232897,7565.285514463423,16620.689056214665,23910.830235232897,23910.830235232897,-11755.403440388227,-11755.403440388227,-11755.403440388227,-995.9555797017734,-995.9555797017734,-995.9555797017734,-11153.879960077691,-11153.879960077691,-11153.879960077691,-14.419109190302906,-14.419109190302906,-14.419109190302906,-11153.879960077691,-11153.879960077691,-11153.879960077691,6.818880879944041,6.818880879944041,6.818880879944041,402.032327701599,402.032327701599,402.032327701599,0.0,0.0,0.0,12155.42679484467
2,2024-08-01 02:00:00,23910.860359975562,4110.249792664577,13656.390049420284,23910.860359975562,23910.860359975562,-15347.215541592472,-15347.215541592472,-15347.215541592472,-1642.7671094042587,-1642.7671094042587,-1642.7671094042587,-14095.460510646759,-14095.460510646759,-14095.460510646759,-20.494969792961086,-20.494969792961086,-20.494969792961086,-14095.460510646759,-14095.460510646759,-14095.460510646759,16.371185073466798,16.371185073466798,16.371185073466798,395.13586317804123,395.13586317804123,395.13586317804123,0.0,0.0,0.0,8563.64481838309
3,2024-08-01 03:00:00,23910.890484718224,2260.9699594770937,11653.622049847016,23910.890484718224,23910.890484718224,-17121.281839369934,-17121.281839369934,-17121.281839369934,-2081.0386930000254,-2081.0386930000254,-2081.0386930000254,-15427.175166680481,-15427.175166680481,-15427.175166680481,-27.00981166960122,-27.00981166960122,-27.00981166960122,-15427.175166680481,-15427.175166680481,-15427.175166680481,25.732549871765816,25.732549871765816,25.732549871765816,388.20928210840583,388.20928210840583,388.20928210840583,0.0,0.0,0.0,6789.608645348289
4,2024-08-01 04:00:00,23910.920609460885,3228.1416161170373,12483.151636787534,23910.920609460885,23910.920609460885,-16253.344186097684,-16253.344186097684,-16253.344186097684,-2125.265536598392,-2125.265536598392,-2125.265536598392,-14510.281972468758,-14510.281972468758,-14510.281972468758,-33.89933170031915,-33.89933170031915,-33.89933170031915,-14510.281972468758,-14510.281972468758,-14510.281972468758,34.84977498810963,34.84977498810963,34.84977498810963,381.25287968167515,381.25287968167515,381.25287968167515,0.0,0.0,0.0,7657.576423363202
5,2024-08-01 05:00:00,23910.95073420355,5685.213134911073,14891.100712144651,23910.95073420355,23910.95073420355,-13779.721225714873,-13779.721225714873,-13779.721225714873,-1732.8556770611815,-1732.8556770611815,-1732.8556770611815,-12423.710338991947,-12423.710338991947,-12423.710338991947,-41.096823422708844,-41.096823422708844,-41.096823422708844,-12423.710338991947,-12423.710338991947,-12423.710338991947,43.674661675298964,43.674661675298964,43.674661675298964,374.26695208566605,374.26695208566605,374.26695208566605,0.0,0.0,0.0,10131.229508488677
6,2024-08-01 06:00:00,23910.980858946215,11168.773898141326,20546.675313483258,23910.980858946215,23910.980858946215,-8040.982636074211,-8040.982636074211,-8040.982636074211,-1057.63661974218,-1057.63661974218,-1057.63661974218,-7354.229079413988,-7354.229079413988,-7354.229079413988,-48.53367029969282,-48.53367029969282,-48.53367029969282,-7354.229079413988,-7354.229079413988,-7354.229079413988,52.16493689280759,52.16493689280759,52.16493689280759,367.2517964888428,367.2517964888428,367.2517964888428,0.0,0.0,0.0,15869.998222872004
7,2024-08-01 07:00:00,23911.01098368888,18864.451300160224,28634.604438472914,23911.01098368888,23911.01098368888,-122.38245412535801,-122.38245412535801,-122.38245412535801,-373.1854152775877,-373.1854152775877,-373.1854152775877,-113.5499840792417,-113.5499840792417,-113.5499840792417,-56.139851882143304,-56.139851882143304,-56.139851882143304,-113.5499840792417,-113.5499840792417,-113.5499840792417,60.28508607763919,60.28508607763919,60.28508607763919,360.2077110359755,360.2077110359755,360.2077110359755,0.0,0.0,0.0,23788.62852956352
8,2024-08-01 08:00:00,23911.041108431542,25924.909733871624,35557.0586665532,23911.041108431542,23911.041108431542,6633.126976001557,6633.126976001557,6633.126976001557,86.36731576738411,86.36731576738411,86.36731576738411,6189.462043099084,6189.462043099084,6189.462043099084,-63.84445911810437,-63.84445911810437,-63.84445911810437,6189.462043099084,6189.462043099084,6189.462043099084,68.00708142384684,68.00708142384684,68.00708142384684,353.1349948293452,353.1349948293452,353.1349948293452,0.0,0.0,0.0,30544.1680844331
9,2024-08-01 09:00:00,23911.071233174203,23065.80269163077,32728.840421511704,23911.071233174203,23911.071233174203,4055.611841662802,4055.611841662802,4055.611841662802,252.6282787289827,252.6282787289827,252.6282787289827,3453.214836046545,3453.214836046545,3453.214836046545,-71.57621500227697,-71.57621500227697,-71.57621500227697,3453.214836046545,3453.214836046545,3453.214836046545,75.31099397595214,75.31099397595214,75.31099397595214,346.03394791359904,346.03394791359904,346.03394791359904,0.0,0.0,0.0,27966.683074837005
10,2024-08-01 10:00:00,23911.10135791687,20632.551585171226,29963.57378464432,23911.10135791687,23911.10135791687,1410.637702403256,1410.637702403256,1410.637702403256,228.5125098857358,228.5125098857358,228.5125098857358,840.2988385183108,840.2988385183108,840.2988385183108,-79.26399670197648,-79.26399670197648,-79.26399670197648,840.2988385183108,840.2988385183108,840.2988385183108,82.18547943372636,82.18547943372636,82.18547943372636,338.90487126745944,338.90487126745944,338.90487126745944,0.0,0.0,0.0,25321.739060320124
11,2024-08-01 11:00:00,23911.131482659534,21063.475553284323,30100.957291921466,23911.131482659534,23911.131482659534,1380.2038355733755,1380.2038355733755,1380.2038355733755,183.6242310892778,183.6242310892778,183.6242310892778,863.0407636788211,863.0407636788211,863.0407636788211,-86.83735531562353,-86.83735531562353,-86.83735531562353,863.0407636788211,863.0407636788211,863.0407636788211,88.62812933256282,88.62812933256282,88.62812933256282,331.74806678833767,331.74806678833767,331.74806678833767,0.0,0.0,0.0,25291.33531823291
12,2024-08-01 12:00:00,23911.1616074022,21434.983930387254,30806.65980165082,23911.1616074022,23911.1616074022,2408.702995979371,2408.702995979371,2408.702995979371,232.28068831188014,232.28068831188014,232.28068831188014,1851.439818731764,1851.439818731764,1851.439818731764,-94.22702942235254,-94.22702942235254,-94.22702942235254,1851.439818731764,1851.439818731764,1851.439818731764,94.64568108228619,94.64568108228619,94.64568108228619,324.5638372757926,324.5638372757926,324.5638372757926,0.0,0.0,0.0,26319.864603381568
13,2024-08-01 13:00:00,23911.19173214486,22958.724226049435,32022.951216112822,23911.19173214486,23911.19173214486,3400.964737911325,3400.964737911325,3400.964737911325,384.8350526992954,384.8350526992954,384.8350526992954,2699.888565104645,2699.888565104645,2699.888565104645,-101.36544862073168,-101.36544862073168,-101.36544862073168,2699.888565104645,2699.888565104645,2699.888565104645,100.25408230590111,100.25408230590111,100.25408230590111,317.3524864222156,317.3524864222156,317.3524864222156,0.0,0.0,0.0,27312.156470056187
14,2024-08-01 14:00:00,23911.22185688752,24600.549079630564,33607.53890405079,23911.22185688752,23911.22185688752,5010.1707009746315,5010.1707009746315,5010.1707009746315,587.1917922423951,587.1917922423951,587.1917922423951,4115.573406346404,4115.573406346404,4115.573406346404,-108.18722336484274,-108.18722336484274,-108.18722336484274,4115.573406346404,4115.573406346404,4115.573406346404,105.47840695274658,105.47840695274658,105.47840695274658,310.1143187979285,310.1143187979285,310.1143187979285,0.0,0.0,0.0,28921.392557862153
15,2024-08-01 15:00:00,23911.251981630186,25173.262344930816,34040.96597787997,23911.251981630186,23911.251981630186,6033.695564993672,6033.695564993672,6033.695564993672,789.0319005067287,789.0319005067287,789.0319005067287,4946.091019419651,4946.091019419651,4946.091019419651,-114.62961747046579,-114.62961747046579,-114.62961747046579,4946.091019419651,4946.091019419651,4946.091019419651,110.35262270150902,110.35262270150902,110.35262270150902,302.8496398362483,302.8496398362483,302.8496398362483,0.0,0.0,0.0,29944.94754662386
16,2024-08-01 16:00:00,23911.28210637285,27026.45608572703,36281.26208228571,23911.28210637285,23911.28210637285,7797.572751944866,7797.572751944866,7797.572751944866,973.4194341114575,973.4194341114575,973.4194341114575,6534.308350581051,6534.308350581051,6534.308350581051,-120.63299981953016,-120.63299981953016,-120.63299981953016,6534.308350581051,6534.308350581051,6534.308350581051,114.91921124816713,114.91921124816713,114.91921124816713,295.55875582371954,295.55875582371954,295.55875582371954,0.0,0.0,0.0,31708.854858317718
17,2024-08-01 17:00:00,23911.312231115517,30907.886131164105,40529.417540656614,23911.312231115517,23911.312231115517,11601.396428059805,11601.396428059805,11601.396428059805,1135.023725056791,1135.023725056791,1135.023725056791,10185.043355914877,10185.043355914877,10185.043355914877,-126.14127194519753,-126.14127194519753,-126.14127194519753,10185.043355914877,10185.043355914877,10185.043355914877,119.22864515264831,119.22864515264831,119.22864515264831,288.2419738806858,288.2419738806858,288.2419738806858,0.0,0.0,0.0,35512.70865917532
18,2024-08-01 18:00:00,23911.342355858178,31435.93481406103,40855.62011222377,23911.342355858178,23911.342355858178,12143.255415208865,12143.255415208865,12143.255415208865,1248.8246459411048,1248.8246459411048,1248.8246459411048,10621.294708753509,10621.294708753509,10621.294708753509,-131.10226836404055,-131.10226836404055,-131.10226836404055,10621.294708753509,10621.294708753509,10621.294708753509,123.33872692731774,123.33872692731774,123.33872692731774,280.89960195097626,280.89960195097626,280.89960195097626,0.0,0.0,0.0,36054.59777106704
19,2024-08-01 19:00:00,23911.37248060084,28951.06378280162,38343.74346724455,23911.37248060084,23911.37248060084,9806.397207403686,9806.397207403686,9806.397207403686,1271.764753804096,1271.764753804096,1271.764753804096,8269.254833499203,8269.254833499203,8269.254833499203,-135.46812670813017,-135.46812670813017,-135.46812670813017,8269.254833499203,8269.254833499203,8269.254833499203,127.31379801718221,127.31379801718221,127.31379801718221,273.5319487913353,273.5319487913353,273.5319487913353,0.0,0.0,0.0,33717.769688004526
20,2024-08-01 20:00:00,23911.402605343505,27511.874163989138,36707.518156236656,23911.402605343505,23911.402605343505,8219.966982992746,8219.966982992746,8219.966982992746,1173.6124993917342,1173.6124993917342,1173.6124993917342,6788.186957420977,6788.186957420977,6788.186957420977,-139.195624967584,-139.195624967584,-139.195624967584,6788.186957420977,6788.186957420977,6788.186957420977,131.22382719583268,131.22382719583268,131.22382719583268,266.13932395178637,266.13932395178637,266.13932395178637,0.0,0.0,0.0,32131.369588336252
21,2024-08-01 21:00:00,23911.432730086166,29552.11714861303,38634.66761626214,23911.432730086166,23911.432730086166,10234.89769585112,10234.89769585112,10234.89769585112,956.3242002301434,956.3242002301434,956.3242002301434,9026.954551587356,9026.954551587356,9026.954551587356,-142.24648338140028,-142.24648338140028,-142.24648338140028,9026.954551587356,9026.954551587356,9026.954551587356,135.14338964949258,135.14338964949258,135.14338964949258,258.72203776552834,258.72203776552834,258.72203776552834,0.0,0.0,0.0,34146.33042593728
22,2024-08-01 22:00:00,23911.462854828835,29876.894068730497,39494.00641358866,23911.462854828835,23911.462854828835,10906.255948907918,10906.255948907918,10906.255948907918,635.8747810770659,635.8747810770659,635.8747810770659,10024.537845647426,10024.537845647426,10024.537845647426,-144.5876287781631,-144.5876287781631,-144.5876287781631,10024.537845647426,10024.537845647426,10024.537845647426,139.1505496279024,139.1505496279024,139.1505496279024,251.280401333685,251.280401333685,251.280401333685,0.0,0.0,0.0,34817.71880373675
