,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2024-08-01 10:00:00,25793.318228065957,19287.483592393874,35211.17478624297,25793.318228065957,25793.318228065957,1762.106263470675,1762.106263470675,1762.106263470675,1875.8633987622395,1875.8633987622395,1875.8633987622395,30.598269803403255,30.598269803403255,30.598269803403255,543.5567388537645,543.5567388537645,543.5567388537645,-687.9121439487317,-687.9121439487317,-687.9121439487317,0.0,0.0,0.0,27555.424491536633
11,2024-08-01 11:00:00,25793.405080693152,19349.037066565073,35141.653859344806,25793.405080693152,25793.405080693152,1380.7168104690775,1380.7168104690775,1380.7168104690775,1457.8910622529563,1457.8910622529563,1457.8910622529563,20.09529797348081,20.09529797348081,20.09529797348081,596.0534902468329,596.0534902468329,596.0534902468329,-693.3230400041931,-693.3230400041931,-693.3230400041931,0.0,0.0,0.0,27174.12189116223
12,2024-08-01 12:00:00,25793.491933320343,19620.127170163265,35833.1657586916,25793.491933320343,25793.491933320343,1757.8175724467865,1757.8175724467865,1757.8175724467865,1801.0813296065946,1801.0813296065946,1801.0813296065946,9.300207455774316,9.300207455774316,9.300207455774316,646.193211042026,646.193211042026,646.193211042026,-698.7571756576084,-698.7571756576084,-698.7571756576084,0.0,0.0,0.0,27551.30950576713
13,2024-08-01 13:00:00,25793.57878594754,21251.76154542036,36307.033588500264,25793.57878594754,25793.57878594754,2978.6077222665745,2978.6077222665745,2978.6077222665745,2990.3838582242547,2990.3838582242547,2990.3838582242547,-1.7000569446304592,-1.7000569446304592,-1.7000569446304592,694.1382702170199,694.1382702170199,694.1382702170199,-704.21434923007,-704.21434923007,-704.21434923007,0.0,0.0,0.0,28772.186508214112
14,2024-08-01 14:00:00,25793.66563857473,22604.288411295132,38065.83616515304,25793.66563857473,25793.66563857473,4623.684470087538,4623.684470087538,4623.684470087538,4606.084231929341,4606.084231929341,4606.084231929341,-12.81810893602203,-12.81810893602203,-12.81810893602203,740.1127054035708,740.1127054035708,740.1127054035708,-709.6943583093508,-709.6943583093508,-709.6943583093508,0.0,0.0,0.0,30417.350108662267
15,2024-08-01 15:00:00,25793.752491201925,23575.563274267075,40031.84588959776,25793.752491201925,25793.752491201925,6326.046257729256,6326.046257729256,6326.046257729256,6280.8100371882165,6280.8100371882165,6280.8100371882165,-23.966715178468927,-23.966715178468927,-23.966715178468927,784.3999354798863,784.3999354798863,784.3999354798863,-715.1969997603773,-715.1969997603773,-715.1969997603773,0.0,0.0,0.0,32119.79874893118
16,2024-08-01 16:00:00,25793.83934382912,25900.998027780442,41483.36857927998,25793.83934382912,25793.83934382912,7977.643911792524,7977.643911792524,7977.643911792524,7906.085935179459,7906.085935179459,7906.085935179459,-35.05938527478503,-35.05938527478503,-35.05938527478503,827.3394316194926,827.3394316194926,827.3394316194926,-720.7220697316438,-720.7220697316438,-720.7220697316438,0.0,0.0,0.0,33771.48325562164
17,2024-08-01 17:00:00,25793.926196456312,27395.30994720051,43158.46332247972,25793.926196456312,25793.926196456312,9511.738288570468,9511.738288570468,9511.738288570468,9414.69622513133,9414.69622513133,9414.69622513133,-46.010953257038835,-46.010953257038835,-46.010953257038835,869.3223803654504,869.3223803654504,869.3223803654504,-726.269363669275,-726.269363669275,-726.269363669275,0.0,0.0,0.0,35305.66448502678
18,2024-08-01 18:00:00,25794.013049083507,28366.709443548032,44175.68505338726,25794.013049083507,25794.013049083507,10645.599330784742,10645.599330784742,10645.599330784742,10523.389766974322,10523.389766974322,10523.389766974322,-56.7381465419688,-56.7381465419688,-56.7381465419688,910.7863866767797,910.7863866767797,910.7863866767797,-731.8386763243928,-731.8386763243928,-731.8386763243928,0.0,0.0,0.0,36439.61237986825
19,2024-08-01 19:00:00,25794.099901710702,28849.05516712799,44482.16150698286,25794.099901710702,25794.099901710702,10941.36975110745,10941.36975110745,10941.36975110745,10793.75041240442,10793.75041240442,10793.75041240442,-67.16013843973968,-67.16013843973968,-67.16013843973968,952.2092789020959,952.2092789020959,952.2092789020959,-737.4298017593288,-737.4298017593288,-737.4298017593288,0.0,0.0,0.0,36735.46965281815
