,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,23842.82562846871,13622.305313076762,23025.428142424447,23842.82562846871,23842.82562846871,-5715.699535558773,-5715.699535558773,-5715.699535558773,-346.39797902786563,-346.39797902786563,-346.39797902786563,-5739.444326706079,-5739.444326706079,-5739.444326706079,-11.044877577491532,-11.044877577491532,-11.044877577491532,-5739.444326706079,-5739.444326706079,-5739.444326706079,-3.488684941707086,-3.488684941707086,-3.488684941707086,384.6763326943697,384.6763326943697,384.6763326943697,0.0,0.0,0.0,18127.126092909937
1,2024-08-01 01:00:00,23842.84409647739,7303.666254081042,16691.345781971926,23842.84409647739,23842.84409647739,-11775.410859180309,-11775.410859180309,-11775.410859180309,-1005.6643242405363,-1005.6643242405363,-1005.6643242405363,-11137.093347183933,-11137.093347183933,-11137.093347183933,-16.74848599644913,-16.74848599644913,-16.74848599644913,-11137.093347183933,-11137.093347183933,-11137.093347183933,6.286256524086887,6.286256524086887,6.286256524086887,377.8090417165231,377.8090417165231,377.8090417165231,0.0,0.0,0.0,12067.433237297082
2,2024-08-01 02:00:00,23842.862564486077,3906.754250167771,13039.818012653766,23842.862564486077,23842.862564486077,-15367.57468183066,-15367.57468183066,-15367.57468183066,-1655.816735737502,-1655.816735737502,-1655.816735737502,-14075.665309767126,-14075.665309767126,-14075.665309767126,-22.945840278310268,-22.945840278310268,-22.945840278310268,-14075.665309767126,-14075.665309767126,-14075.665309767126,15.941867959055902,15.941867959055902,15.941867959055902,370.9113359932227,370.9113359932227,370.9113359932227,0.0,0.0,0.0,8475.287882655417
3,2024-08-01 03:00:00,23842.88103249476,1982.0983319755014,11007.831114249126,23842.88103249476,23842.88103249476,-17142.59379309092,-17142.59379309092,-17142.59379309092,-2096.405007842972,-2096.405007842972,-2096.405007842972,-15406.017915486102,-15406.017915486102,-15406.017915486102,-29.57468227708603,-29.57468227708603,-29.57468227708603,-15406.017915486102,-15406.017915486102,-15406.017915486102,25.420303839058104,25.420303839058104,25.420303839058104,363.9835086761805,363.9835086761805,363.9835086761805,0.0,0.0,0.0,6700.287239403839
4,2024-08-01 04:00:00,23842.899500503438,2946.3402085009193,12119.627210491863,23842.899500503438,23842.899500503438,-16275.644880489379,-16275.644880489379,-16275.644880489379,-2140.7057958772434,-2140.7057958772434,-2140.7057958772434,-14490.062500743956,-14490.062500743956,-14490.062500743956,-36.56994571315283,-36.56994571315283,-36.56994571315283,-14490.062500743956,-14490.062500743956,-14490.062500743956,34.66750790981815,34.66750790981815,34.66750790981815,357.02585393515545,357.02585393515545,357.02585393515545,0.0,0.0,0.0,7567.254620014059
5,2024-08-01 05:00:00,23842.917968512123,5504.074281852416,15243.269208683563,23842.917968512123,23842.917968512123,-13801.239351649501,-13801.239351649501,-13801.239351649501,-1745.4230370129044,-1745.4230370129044,-1745.4230370129044,-12405.624969747163,-12405.624969747163,-12405.624969747163,-43.864237889888514,-43.864237889888514,-43.864237889888514,-12405.624969747163,-12405.624969747163,-12405.624969747163,43.63422605928684,43.63422605928684,43.63422605928684,350.03866694116874,350.03866694116874,350.03866694116874,0.0,0.0,0.0,10041.678616862622
6,2024-08-01 06:00:00,23842.936436520806,10923.42233702081,20563.193283540288,23842.936436520806,23842.936436520806,-8062.583446024786,-8062.583446024786,-8062.583446024786,-1065.1656262862548,-1065.1656262862548,-1065.1656262862548,-7341.328671162111,-7341.328671162111,-7341.328671162111,-51.38833729288165,-51.38833729288165,-51.38833729288165,-7341.328671162111,-7341.328671162111,-7341.328671162111,52.276944868095974,52.276944868095974,52.276944868095974,343.0222438483658,343.0222438483658,343.0222438483658,0.0,0.0,0.0,15780.35299049602
7,2024-08-01 07:00:00,23842.95490452949,19037.536380137914,28587.71067674253,23842.95490452949,23842.95490452949,-146.1601373696003,-146.1601373696003,-146.1601373696003,-375.5688637830186,-375.5688637830186,-375.5688637830186,-108.05519323655034,-108.05519323655034,-108.05519323655034,-59.071703406616564,-59.071703406616564,-59.071703406616564,-108.05519323655034,-108.05519323655034,-108.05519323655034,60.558741266849644,60.558741266849644,60.558741266849644,335.9768817897353,335.9768817897353,335.9768817897353,0.0,0.0,0.0,23696.794767159892
8,2024-08-01 08:00:00,23842.973372538174,25794.531275466237,35078.12334972736,23842.973372538174,23842.973372538174,6606.289091309962,6606.289091309962,6606.289091309962,87.26893435854198,87.26893435854198,87.26893435854198,6188.510243092467,6188.510243092467,6188.510243092467,-66.84299497933006,-66.84299497933006,-66.84299497933006,6188.510243092467,6188.510243092467,6188.510243092467,68.45002997991084,68.45002997991084,68.45002997991084,328.9028788583722,328.9028788583722,328.9028788583722,0.0,0.0,0.0,30449.262463848136
9,2024-08-01 09:00:00,23842.99184054686,22791.6334872004,32375.688770583736,23842.99184054686,23842.99184054686,4032.613556696719,4032.613556696719,4032.613556696719,254.4528054002985,254.4528054002985,254.4528054002985,3455.0616133122485,3455.0616133122485,3455.0616133122485,-74.63059291387782,-74.63059291387782,-74.63059291387782,3455.0616133122485,3455.0616133122485,3455.0616133122485,75.92919680567023,75.92919680567023,75.92919680567023,321.8005340923793,321.8005340923793,321.8005340923793,0.0,0.0,0.0,27875.60539724358
