,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,hourly,hourly_lower,hourly_upper,rolling_avg_w1-w4_lags,rolling_avg_w1-w4_lags_lower,rolling_avg_w1-w4_lags_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-08-01 00:00:00,24044.06493469678,14624.985296290573,21818.986106464523,24044.06493469678,24044.06493469678,-5919.477311147541,-5919.477311147541,-5919.477311147541,-206.85220133832576,-206.85220133832576,-206.85220133832576,-6474.495257629032,-6474.495257629032,-6474.495257629032,-35.13487668799256,-35.13487668799256,-35.13487668799256,-6474.495257629032,-6474.495257629032,-6474.495257629032,-6.972020633859695,-6.972020633859695,-6.972020633859695,803.9770451416699,803.9770451416699,803.9770451416699,0.0,0.0,0.0,18124.58762354924
1,2024-08-01 01:00:00,24043.99521141345,8107.330260933581,15842.613835350017,24043.99521141345,24043.99521141345,-12082.36374802636,-12082.36374802636,-12082.36374802636,-702.5756454791606,-702.5756454791606,-702.5756454791606,-12139.212358412151,-12139.212358412151,-12139.212358412151,-35.94001632778597,-35.94001632778597,-35.94001632778597,-12139.212358412151,-12139.212358412151,-12139.212358412151,-0.8989415617147178,-0.8989415617147178,-0.8989415617147178,796.2632137544498,796.2632137544498,796.2632137544498,0.0,0.0,0.0,11961.63146338709
2,2024-08-01 02:00:00,24043.925488130117,4746.203465428057,12332.301192394078,24043.925488130117,24043.925488130117,-15643.750088707186,-15643.750088707186,-15643.750088707186,-1177.1548064610251,-1177.1548064610251,-1177.1548064610251,-15223.180727821455,-15223.180727821455,-15223.180727821455,-37.024902129950135,-37.024902129950135,-37.024902129950135,-15223.180727821455,-15223.180727821455,-15223.180727821455,5.090325627618788,5.090325627618788,5.090325627618788,788.5200220776251,788.5200220776251,788.5200220776251,0.0,0.0,0.0,8400.175399422931
3,2024-08-01 03:00:00,24043.855764846787,2554.6841110366677,10500.673372833824,24043.855764846787,24043.855764846787,-17350.43427852085,-17350.43427852085,-17350.43427852085,-1484.4614591208444,-1484.4614591208444,-1484.4614591208444,-16619.35730897687,-16619.35730897687,-16619.35730897687,-38.32333189472863,-38.32333189472863,-38.32333189472863,-16619.35730897687,-16619.35730897687,-16619.35730897687,10.95999670883999,10.95999670883999,10.95999670883999,780.7478247627512,780.7478247627512,780.7478247627512,0.0,0.0,0.0,6693.421486325937
4,2024-08-01 04:00:00,24043.786041563457,3615.374022693808,11352.642964400578,24043.786041563457,24043.786041563457,-16411.553636144447,-16411.553636144447,-16411.553636144447,-1503.3280790655783,-1503.3280790655783,-1503.3280790655783,-15658.081708848027,-15658.081708848027,-15658.081708848027,-39.767841206475744,-39.767841206475744,-39.767841206475744,-15658.081708848027,-15658.081708848027,-15658.081708848027,16.67701569783353,16.67701569783353,16.67701569783353,772.9469772778014,772.9469772778014,772.9469772778014,0.0,0.0,0.0,7632.23240541901
5,2024-08-01 05:00:00,24043.716318280123,6512.366080922063,14079.95253521819,24043.716318280123,24043.716318280123,-13941.670710890483,-13941.670710890483,-13941.670710890483,-1217.2009282516685,-1217.2009282516685,-1217.2009282516685,-13470.509141132923,-13470.509141132923,-13470.509141132923,-41.29022600144689,-41.29022600144689,-41.29022600144689,-13470.509141132923,-13470.509141132923,-13470.509141132923,22.21174860844314,22.21174860844314,22.21174860844314,765.1178358871124,765.1178358871124,765.1178358871124,0.0,0.0,0.0,10102.04560738964
6,2024-08-01 06:00:00,24043.646594996793,11860.499042496516,19713.883314261595,24043.646594996793,24043.646594996793,-8153.509520006555,-8153.509520006555,-8153.509520006555,-739.8482469536754,-739.8482469536754,-739.8482469536754,-8155.638585972656,-8155.638585972656,-8155.638585972656,-42.8220685012923,-42.8220685012923,-42.8220685012923,-8155.638585972656,-8155.638585972656,-8155.638585972656,27.538623790683374,27.538623790683374,27.538623790683374,757.2607576303857,757.2607576303857,757.2607576303857,0.0,0.0,0.0,15890.137074990238
7,2024-08-01 07:00:00,24043.576871713463,20209.843290613546,27806.36329791453,24043.576871713463,24043.576871713463,-86.35854648987329,-86.35854648987329,-86.35854648987329,-259.6031807264957,-259.6031807264957,-259.6031807264957,-564.4729118810064,-564.4729118810064,-564.4729118810064,-44.295262785527186,-44.295262785527186,-44.295262785527186,-564.4729118810064,-564.4729118810064,-564.4729118810064,32.636708587386735,32.636708587386735,32.636708587386735,749.3761003157693,749.3761003157693,749.3761003157693,0.0,0.0,0.0,23957.21832522359
8,2024-08-01 08:00:00,24043.50714843013,26951.15477628447,34806.298898685636,24043.50714843013,24043.50714843013,6841.142470059194,6841.142470059194,6841.142470059194,64.19284644363965,64.19284644363965,64.19284644363965,6043.6377244447285,6043.6377244447285,6043.6377244447285,-45.64253626998031,-45.64253626998031,-45.64253626998031,6043.6377244447285,6043.6377244447285,6043.6377244447285,37.49021294317115,37.49021294317115,37.49021294317115,741.4642224976353,741.4642224976353,741.4642224976353,0.0,0.0,0.0,30884.649618489326
9,2024-08-01 09:00:00,24043.4374251468,24364.949160520282,31963.221734935425,24043.4374251468,24043.4374251468,4085.3898492329954,4085.3898492329954,4085.3898492329954,181.6315157922764,181.6315157922764,181.6315157922764,3174.9419017850028,3174.9419017850028,3174.9419017850028,-46.79796338866743,-46.79796338866743,-46.79796338866743,3174.9419017850028,3174.9419017850028,3174.9419017850028,42.08891158518799,42.08891158518799,42.08891158518799,733.525483459195,733.525483459195,733.525483459195,0.0,0.0,0.0,28128.827274379793
